sub,sess,run,trial_num,cond,task,RT,acc,mult_cond
247,Post,1,2,1,shape,0.92257,1,single
247,Post,1,3,1,shape,0.6528,1,single
247,Post,1,4,2,sound,1.5703,1,single
247,Post,1,5,3,shape,0.65691,1,multi-first
247,Post,1,5,3,sound,1.1749,1,multi-second
247,Post,1,7,3,shape,0.95455,1,multi-first
247,Post,1,7,3,sound,1.1166,1,multi-second
247,Post,1,8,3,shape,0.8885,1,multi-first
247,Post,1,8,3,sound,1.0825,1,multi-second
247,Post,1,11,2,sound,1.1337,1,single
247,Post,1,12,1,shape,0.70877,1,single
247,Post,1,13,3,shape,0.74224,1,multi-first
247,Post,1,13,3,sound,1.3192,1,multi-second
247,Post,1,14,1,shape,0.74784,1,single
247,Post,1,15,3,shape,0.70512,1,multi-first
247,Post,1,15,3,sound,1.5971,1,multi-second
247,Post,1,16,2,sound,1.1374,1,single
247,Post,1,17,2,sound,0.80366,1,single
247,Post,1,18,1,shape,0.64244,1,single
247,Post,2,1,3,shape,0.82226,1,multi-first
247,Post,2,1,3,sound,1.2043,1,multi-second
247,Post,2,2,2,sound,0.99414,1,single
247,Post,2,3,1,shape,0.81144,1,single
247,Post,2,4,2,sound,0.97928,1,single
247,Post,2,5,2,sound,0.9598,1,single
247,Post,2,6,3,shape,0.83929,1,multi-first
247,Post,2,6,3,sound,1.2313,1,multi-second
247,Post,2,7,2,sound,0.77852,1,single
247,Post,2,8,2,sound,1.1591,1,single
247,Post,2,9,2,sound,0.86687,1,single
247,Post,2,10,1,shape,0.76483,1,single
247,Post,2,11,1,shape,0.61166,1,single
247,Post,2,12,1,shape,0.53317,1,single
247,Post,2,13,3,shape,0.75886,1,multi-first
247,Post,2,13,3,sound,1.2169,1,multi-second
247,Post,2,15,3,shape,0.7755,1,multi-first
247,Post,2,15,3,sound,1.1245,1,multi-second
247,Post,2,16,1,shape,0.93328,1,single
247,Post,2,18,1,shape,0.83157,1,single
247,Post,3,1,1,shape,0.64854,1,single
247,Post,3,2,2,sound,1.5418,1,single
247,Post,3,3,2,sound,0.64187,1,single
247,Post,3,4,3,shape,0.70002,1,multi-first
247,Post,3,4,3,sound,1.268,1,multi-second
247,Post,3,5,3,shape,0.82951,1,multi-first
247,Post,3,5,3,sound,1.1085,1,multi-second
247,Post,3,6,1,shape,0.75162,1,single
247,Post,3,7,2,sound,0.79479,1,single
247,Post,3,10,2,sound,0.95189,1,single
247,Post,3,11,1,shape,0.83041,1,single
247,Post,3,12,1,shape,0.55278,1,single
247,Post,3,13,1,shape,0.79932,1,single
247,Post,3,14,3,shape,0.67459,1,multi-first
247,Post,3,14,3,sound,1.1796,1,multi-second
247,Post,3,15,3,shape,0.67818,1,multi-first
247,Post,3,15,3,sound,1.2592,1,multi-second
247,Post,3,17,3,shape,0.89883,1,multi-first
247,Post,3,17,3,sound,1.3368,1,multi-second
247,Post,3,18,1,shape,0.85799,1,single
247,Post,4,1,3,shape,0.75492,1,multi-first
247,Post,4,1,3,sound,1.1669,1,multi-second
247,Post,4,2,1,shape,0.62898,1,single
247,Post,4,3,3,shape,0.63963,1,multi-first
247,Post,4,3,3,sound,1.0966,1,multi-second
247,Post,4,5,2,sound,0.62252,1,single
247,Post,4,6,1,shape,0.60982,1,single
247,Post,4,7,1,shape,0.56072,1,single
247,Post,4,8,2,sound,1.1202,1,single
247,Post,4,9,1,shape,0.61981,1,single
247,Post,4,10,3,shape,1.1387,1,multi-first
247,Post,4,10,3,sound,1.6567,1,multi-second
247,Post,4,11,2,sound,0.91759,1,single
247,Post,4,12,3,shape,0.63987,1,multi-first
247,Post,4,12,3,sound,1.0219,1,multi-second
247,Post,4,13,1,shape,0.60614,1,single
247,Post,4,14,2,sound,0.88812,1,single
247,Post,4,15,2,sound,0.7695,1,single
247,Post,4,16,3,shape,0.59742,1,multi-first
247,Post,4,16,3,sound,0.98740000000000006,1,multi-second
247,Post,4,17,3,shape,0.60282,1,multi-first
247,Post,4,17,3,sound,1.2178,1,multi-second
247,Post,4,18,1,shape,0.56417,1,single
247,Post,5,1,3,shape,0.77649,1,multi-first
247,Post,5,1,3,sound,1.6745,1,multi-second
247,Post,5,2,1,shape,0.6255,1,single
247,Post,5,3,1,shape,0.57709,1,single
247,Post,5,5,3,shape,0.65452,1,multi-first
247,Post,5,5,3,sound,1.4835,1,multi-second
247,Post,5,6,2,sound,1.2268,1,single
247,Post,5,7,3,shape,0.53708,1,multi-first
247,Post,5,7,3,sound,0.98411,1,multi-second
247,Post,5,8,3,shape,0.54178,1,multi-first
247,Post,5,8,3,sound,0.91277,1,multi-second
247,Post,5,9,1,shape,0.56053,1,single
247,Post,5,10,2,sound,0.99402,1,single
247,Post,5,11,2,sound,0.7256,1,single
247,Post,5,14,1,shape,0.62655,1,single
247,Post,5,15,3,shape,0.67337,1,multi-first
247,Post,5,15,3,sound,1.2454,1,multi-second
247,Post,5,18,1,shape,0.63201,1,single
247,Post,6,1,3,shape,0.78457,1,multi-first
247,Post,6,1,3,sound,1.5336,1,multi-second
247,Post,6,2,2,sound,1.1021,1,single
247,Post,6,3,1,shape,0.63453,1,single
247,Post,6,4,2,sound,0.70154,1,single
247,Post,6,5,2,sound,0.65412,1,single
247,Post,6,6,3,shape,0.65144,1,multi-first
247,Post,6,6,3,sound,1.2724,1,multi-second
247,Post,6,7,2,sound,1.1661,1,single
247,Post,6,8,2,sound,1.6738,1,single
247,Post,6,9,2,sound,0.86885,1,single
247,Post,6,11,1,shape,0.53973,1,single
247,Post,6,12,1,shape,0.52667,1,single
247,Post,6,13,3,shape,0.6841,1,multi-first
247,Post,6,13,3,sound,1.0901,1,multi-second
247,Post,6,14,3,shape,0.63783,1,multi-first
247,Post,6,14,3,sound,1.0548,1,multi-second
247,Post,6,15,3,shape,0.61839,1,multi-first
247,Post,6,15,3,sound,1.1174,1,multi-second
247,Post,6,17,3,shape,0.66513,1,multi-first
247,Post,6,17,3,sound,1.0411,1,multi-second
247,Post,6,18,1,shape,0.6742,1,single
248,Post,1,1,2,sound,0.74953,1,single
248,Post,1,3,3,shape,1.632,1,multi-first
248,Post,1,3,3,sound,1.777,1,multi-second
248,Post,1,4,1,shape,0.68972,1,single
248,Post,1,5,3,shape,0.75423,1,multi-first
248,Post,1,5,3,sound,0.97723,1,multi-second
248,Post,1,6,1,shape,0.64195,1,single
248,Post,1,8,2,sound,1.0919,1,single
248,Post,1,9,3,shape,0.81881,1,multi-first
248,Post,1,9,3,sound,1.3078,1,multi-second
248,Post,1,10,1,shape,0.68142,1,single
248,Post,1,11,2,sound,0.96652,1,single
248,Post,1,12,1,shape,0.83351,1,single
248,Post,1,13,2,sound,0.98269,1,single
248,Post,1,14,3,shape,0.82196,1,multi-first
248,Post,1,14,3,sound,1.181,1,multi-second
248,Post,1,15,1,shape,0.5931,1,single
248,Post,1,16,2,sound,0.73388,1,single
248,Post,1,17,2,sound,0.68904,1,single
248,Post,1,18,3,shape,1.3535,1,multi-first
248,Post,1,18,3,sound,1.6595,1,multi-second
248,Post,2,1,2,sound,0.85777,1,single
248,Post,2,2,1,shape,0.92918,1,single
248,Post,2,3,3,shape,1.1351,1,multi-first
248,Post,2,3,3,sound,1.3961,1,multi-second
248,Post,2,4,1,shape,0.78172,1,single
248,Post,2,6,3,shape,1.6239,1,multi-first
248,Post,2,6,3,sound,1.7569,1,multi-second
248,Post,2,7,2,sound,0.86901,1,single
248,Post,2,8,3,shape,1.0881,1,multi-second
248,Post,2,8,3,sound,0.91113,1,multi-first
248,Post,2,9,3,shape,0.97564,1,multi-first
248,Post,2,9,3,sound,1.3206,1,multi-second
248,Post,2,10,3,shape,1.4364,1,multi-first
248,Post,2,10,3,sound,1.7324,1,multi-second
248,Post,2,11,1,shape,0.75031,1,single
248,Post,2,12,2,sound,1.387,1,single
248,Post,2,13,3,shape,1.1227,1,multi-first
248,Post,2,13,3,sound,1.3907,1,multi-second
248,Post,2,14,1,shape,0.79219,1,single
248,Post,2,15,2,sound,1.0611,1,single
248,Post,2,16,2,sound,0.59385,1,single
248,Post,2,17,1,shape,0.66088,1,single
248,Post,2,18,1,shape,0.761,1,single
248,Post,3,1,3,shape,1.4374,1,multi-first
248,Post,3,1,3,sound,1.7164,1,multi-second
248,Post,3,2,3,shape,0.79409,1,multi-first
248,Post,3,2,3,sound,0.98908,1,multi-second
248,Post,3,3,3,shape,1.174,1,multi-first
248,Post,3,3,3,sound,1.474,1,multi-second
248,Post,3,4,2,sound,1.1052,1,single
248,Post,3,5,3,shape,1.01,1,multi-first
248,Post,3,5,3,sound,1.258,1,multi-second
248,Post,3,6,2,sound,0.8743,1,single
248,Post,3,7,1,shape,0.70951,1,single
248,Post,3,8,2,sound,0.77914,1,single
248,Post,3,9,2,sound,1.0014,1,single
248,Post,3,10,2,sound,0.909,1,single
248,Post,3,11,1,shape,0.63752,1,single
248,Post,3,12,1,shape,0.63527,1,single
248,Post,3,13,3,shape,1.2505,1,multi-first
248,Post,3,13,3,sound,1.4885,1,multi-second
248,Post,3,14,3,shape,1.0675,1,multi-first
248,Post,3,14,3,sound,1.3595,1,multi-second
248,Post,3,15,1,shape,0.83296,1,single
248,Post,3,16,1,shape,0.58403,1,single
248,Post,3,17,2,sound,1.1639,1,single
248,Post,3,18,1,shape,0.67577,1,single
248,Post,4,1,1,shape,0.72149,1,single
248,Post,4,2,3,shape,1.088,1,multi-first
248,Post,4,2,3,sound,1.419,1,multi-second
248,Post,4,3,3,shape,0.79701,1,multi-first
248,Post,4,3,3,sound,1.016,1,multi-second
248,Post,4,4,1,shape,0.74421,1,single
248,Post,4,5,2,sound,1.0151,1,single
248,Post,4,6,3,shape,0.73899,1,multi-first
248,Post,4,6,3,sound,1.245,1,multi-second
248,Post,4,7,2,sound,0.67011,1,single
248,Post,4,8,2,sound,0.82844,1,single
248,Post,4,9,3,shape,0.6393,1,multi-first
248,Post,4,9,3,sound,1.0433,1,multi-second
248,Post,4,10,2,sound,0.86616,1,single
248,Post,4,11,1,shape,0.7154,1,single
248,Post,4,12,2,sound,0.84812,1,single
248,Post,4,13,1,shape,0.61096,1,single
248,Post,4,14,1,shape,0.63204,1,single
248,Post,4,15,3,shape,0.66169,1,multi-first
248,Post,4,15,3,sound,1.0967,1,multi-second
248,Post,4,16,2,sound,0.68473,1,single
248,Post,4,17,1,shape,0.61373,1,single
248,Post,4,18,3,shape,0.93067,1,multi-first
248,Post,4,18,3,sound,1.1977,1,multi-second
248,Post,5,1,2,sound,0.81252,1,single
248,Post,5,2,1,shape,0.63387,1,single
248,Post,5,3,3,shape,1.1626,1,multi-first
248,Post,5,3,3,sound,1.5246,1,multi-second
248,Post,5,4,1,shape,0.68642,1,single
248,Post,5,5,3,shape,0.93683,1,multi-first
248,Post,5,5,3,sound,1.2798,1,multi-second
248,Post,5,6,1,shape,0.65419,1,single
248,Post,5,7,3,shape,0.8733,1,multi-first
248,Post,5,7,3,sound,1.3393,1,multi-second
248,Post,5,8,2,sound,0.73533,1,single
248,Post,5,9,3,shape,0.74231,1,multi-first
248,Post,5,9,3,sound,1.1513,1,multi-second
248,Post,5,10,1,shape,0.82691,1,single
248,Post,5,11,2,sound,0.82789,1,single
248,Post,5,12,1,shape,0.70992,1,single
248,Post,5,13,2,sound,0.70646,1,single
248,Post,5,14,3,shape,0.74334,1,multi-first
248,Post,5,14,3,sound,1.1353,1,multi-second
248,Post,5,15,1,shape,0.70412,1,single
248,Post,5,16,2,sound,0.68419,1,single
248,Post,5,17,2,sound,0.87093,1,single
248,Post,5,18,3,shape,1.0085,1,multi-first
248,Post,5,18,3,sound,1.4135,1,multi-second
248,Post,6,1,2,sound,0.58897,1,single
248,Post,6,2,1,shape,0.60372,1,single
248,Post,6,3,3,shape,0.82837,1,multi-first
248,Post,6,3,3,sound,1.1544,1,multi-second
248,Post,6,4,1,shape,0.64454,1,single
248,Post,6,5,2,sound,0.77766,1,single
248,Post,6,6,3,shape,0.90019,1,multi-first
248,Post,6,6,3,sound,1.3532,1,multi-second
248,Post,6,7,2,sound,1.276,1,single
248,Post,6,8,3,shape,0.85703,1,multi-first
248,Post,6,8,3,sound,1.514,1,multi-second
248,Post,6,9,3,shape,0.86651,1,multi-first
248,Post,6,9,3,sound,1.5285,1,multi-second
248,Post,6,10,3,shape,0.77644,1,multi-first
248,Post,6,10,3,sound,1.1934,1,multi-second
248,Post,6,11,1,shape,0.64072,1,single
248,Post,6,12,2,sound,1.3835,1,single
248,Post,6,13,3,shape,1.4308,1,multi-first
248,Post,6,13,3,sound,1.7447,1,multi-second
248,Post,6,14,1,shape,0.66224,1,single
248,Post,6,15,2,sound,1.1816,1,single
248,Post,6,16,2,sound,0.92223,1,single
248,Post,6,18,1,shape,0.59577,1,single
249,Post,1,1,2,sound,0.74456,1,single
249,Post,1,2,2,sound,0.52269,1,single
249,Post,1,3,1,shape,0.59302,1,single
249,Post,1,4,3,shape,0.85687,1,multi-first
249,Post,1,4,3,sound,1.0189,1,multi-second
249,Post,1,5,2,sound,0.87254,1,single
249,Post,1,7,3,shape,0.76151,1,multi-first
249,Post,1,7,3,sound,0.93441,1,multi-second
249,Post,1,8,2,sound,1.0146,1,single
249,Post,1,9,1,shape,0.54476,1,single
249,Post,1,10,1,shape,0.42295,1,single
249,Post,1,11,2,sound,1.0349,1,single
249,Post,1,13,2,sound,0.6696,1,single
249,Post,1,14,1,shape,0.70526,1,single
249,Post,1,15,1,shape,0.52798,1,single
249,Post,1,16,3,shape,0.65282,1,multi-first
249,Post,1,16,3,sound,0.98082,1,multi-second
249,Post,1,17,3,shape,0.60507,1,multi-first
249,Post,1,17,3,sound,0.76306,1,multi-second
249,Post,1,18,3,shape,1.079,1,multi-first
249,Post,1,18,3,sound,1.261,1,multi-second
249,Post,2,1,1,shape,0.74945,1,single
249,Post,2,2,3,shape,0.93588,1,multi-first
249,Post,2,2,3,sound,1.1159,1,multi-second
249,Post,2,3,2,sound,0.87047,1,single
249,Post,2,4,3,shape,0.7391,1,multi-first
249,Post,2,4,3,sound,0.8881,1,multi-second
249,Post,2,5,1,shape,0.66906,1,single
249,Post,2,6,3,shape,0.78244,1,multi-first
249,Post,2,6,3,sound,0.90843,1,multi-second
249,Post,2,7,2,sound,0.83616,1,single
249,Post,2,8,3,shape,1.136,1,multi-first
249,Post,2,8,3,sound,1.262,1,multi-second
249,Post,2,9,1,shape,0.4598,1,single
249,Post,2,10,3,shape,0.64312,1,multi-first
249,Post,2,10,3,sound,0.77414,1,multi-second
249,Post,2,11,2,sound,0.5974,1,single
249,Post,2,12,2,sound,0.84508,1,single
249,Post,2,13,2,sound,0.62222,1,single
249,Post,2,14,3,shape,0.69641,1,multi-first
249,Post,2,14,3,sound,0.82743,1,multi-second
249,Post,2,15,1,shape,0.67837,1,single
249,Post,2,16,1,shape,0.62633,1,single
249,Post,2,17,1,shape,0.48211,1,single
249,Post,3,1,1,shape,0.55463,1,single
249,Post,3,2,2,sound,0.67729,1,single
249,Post,3,3,2,sound,0.5497,1,single
249,Post,3,4,2,sound,0.4714,1,single
249,Post,3,5,3,shape,0.99829,1,multi-first
249,Post,3,5,3,sound,1.1193,1,multi-second
249,Post,3,6,3,shape,0.94531,1,multi-first
249,Post,3,6,3,sound,1.1093,1,multi-second
249,Post,3,7,1,shape,0.59737,1,single
249,Post,3,8,3,shape,0.65227,1,multi-first
249,Post,3,8,3,sound,0.87125,1,multi-second
249,Post,3,9,2,sound,0.60311,1,single
249,Post,3,10,3,shape,0.77411,1,multi-first
249,Post,3,10,3,sound,0.9121,1,multi-second
249,Post,3,11,1,shape,0.68426,1,single
249,Post,3,12,1,shape,0.56125,1,single
249,Post,3,13,2,sound,0.96324,1,single
249,Post,3,14,3,shape,1.0303,1,multi-first
249,Post,3,14,3,sound,1.1593,1,multi-second
249,Post,3,15,3,shape,0.63446,1,multi-first
249,Post,3,15,3,sound,0.76348,1,multi-second
249,Post,3,16,2,sound,0.80193,1,single
249,Post,3,17,1,shape,0.54393,1,single
249,Post,3,18,1,shape,0.44784,1,single
249,Post,4,2,1,shape,0.49213,1,single
249,Post,4,3,2,sound,0.41253,1,single
249,Post,4,4,3,shape,0.72554,1,multi-first
249,Post,4,4,3,sound,0.99053,1,multi-second
249,Post,4,5,1,shape,0.60551,1,single
249,Post,4,6,1,shape,0.57674,1,single
249,Post,4,7,1,shape,0.66744,1,single
249,Post,4,8,2,sound,0.94139,1,single
249,Post,4,9,1,shape,0.5272,1,single
249,Post,4,11,2,sound,1.0621,1,single
249,Post,4,12,3,shape,1.0071,1,multi-first
249,Post,4,12,3,sound,1.1531,1,multi-second
249,Post,4,13,2,sound,0.69425,1,single
249,Post,4,14,2,sound,0.80931,1,single
249,Post,4,15,3,shape,0.63832,1,multi-first
249,Post,4,15,3,sound,0.78433,1,multi-second
249,Post,4,17,3,shape,0.67313,1,multi-first
249,Post,4,17,3,sound,0.80913,1,multi-second
249,Post,4,18,3,shape,0.58194,1,multi-first
249,Post,4,18,3,sound,0.71595,1,multi-second
249,Post,5,1,2,sound,0.88067,1,single
249,Post,5,3,1,shape,0.65578,1,single
249,Post,5,4,3,shape,0.89178,1,multi-first
249,Post,5,4,3,sound,1.1008,1,multi-second
249,Post,5,5,2,sound,0.87478,1,single
249,Post,5,6,3,shape,0.81138,1,multi-first
249,Post,5,6,3,sound,1.1134,1,multi-second
249,Post,5,7,3,shape,0.62754,1,multi-first
249,Post,5,7,3,sound,0.86753,1,multi-second
249,Post,5,8,2,sound,0.7319,1,single
249,Post,5,9,1,shape,0.54747,1,single
249,Post,5,10,1,shape,0.63276,1,single
249,Post,5,11,2,sound,0.452,1,single
249,Post,5,12,1,shape,0.60802,1,single
249,Post,5,13,2,sound,0.79238,1,single
249,Post,5,14,1,shape,0.50731,1,single
249,Post,5,15,1,shape,0.55736,1,single
249,Post,5,16,3,shape,0.77429,1,multi-first
249,Post,5,16,3,sound,1.0783,1,multi-second
249,Post,5,18,3,shape,0.75786,1,multi-first
249,Post,5,18,3,sound,0.99487,1,multi-second
249,Post,6,1,1,shape,0.75419,1,single
249,Post,6,2,3,shape,0.62566,1,multi-first
249,Post,6,2,3,sound,0.80066,1,multi-second
249,Post,6,4,3,shape,0.87117,1,multi-second
249,Post,6,4,3,sound,0.73219,1,multi-first
249,Post,6,5,1,shape,0.59011,1,single
249,Post,6,6,3,shape,0.61658,1,multi-first
249,Post,6,6,3,sound,0.75357,1,multi-second
249,Post,6,7,2,sound,0.85999,1,single
249,Post,6,8,3,shape,0.99044,1,multi-first
249,Post,6,8,3,sound,1.1414,1,multi-second
249,Post,6,9,1,shape,0.56343,1,single
249,Post,6,10,3,shape,0.79549,1,multi-first
249,Post,6,10,3,sound,0.94548,1,multi-second
249,Post,6,11,2,sound,0.65251,1,single
249,Post,6,12,2,sound,0.61622,1,single
249,Post,6,13,2,sound,0.84538,1,single
249,Post,6,14,3,shape,0.6305,1,multi-first
249,Post,6,14,3,sound,0.7405,1,multi-second
249,Post,6,15,1,shape,0.69002,1,single
249,Post,6,16,1,shape,0.56629,1,single
249,Post,6,17,1,shape,0.59693,1,single
249,Post,6,18,2,sound,0.70313,1,single
250,Post,1,1,1,shape,0.6971,1,single
250,Post,1,2,2,sound,0.94249,1,single
250,Post,1,4,2,sound,0.67371,1,single
250,Post,1,5,3,shape,0.58348,1,multi-first
250,Post,1,5,3,sound,0.88845,1,multi-second
250,Post,1,6,2,sound,0.75466,1,single
250,Post,1,7,2,sound,0.71851,1,single
250,Post,1,8,1,shape,0.63301,1,single
250,Post,1,9,1,shape,0.55078,1,single
250,Post,1,10,1,shape,0.58171,1,single
250,Post,1,11,1,shape,0.62298,1,single
250,Post,1,12,1,shape,0.63351,1,single
250,Post,1,13,3,shape,0.61129,1,multi-first
250,Post,1,13,3,sound,1.1573,1,multi-second
250,Post,1,14,3,shape,0.65175,1,multi-first
250,Post,1,14,3,sound,1.0497,1,multi-second
250,Post,1,15,3,shape,0.55439,1,multi-first
250,Post,1,15,3,sound,0.96633,1,multi-second
250,Post,1,16,2,sound,0.76558,1,single
250,Post,1,17,2,sound,0.682,1,single
250,Post,1,18,3,shape,0.60895,1,multi-first
250,Post,1,18,3,sound,0.93894,1,multi-second
250,Post,2,1,2,sound,0.77165,1,single
250,Post,2,2,2,sound,0.53498,1,single
250,Post,2,3,1,shape,0.64096,1,single
250,Post,2,4,1,shape,0.60596,1,single
250,Post,2,5,1,shape,0.63875,1,single
250,Post,2,6,3,shape,0.69892,1,multi-first
250,Post,2,6,3,sound,1.1779,1,multi-second
250,Post,2,7,1,shape,0.48104,1,single
250,Post,2,8,3,shape,0.74086,1,multi-first
250,Post,2,8,3,sound,1.0928,1,multi-second
250,Post,2,9,3,shape,0.54669,1,multi-first
250,Post,2,9,3,sound,0.98367,1,multi-second
250,Post,2,10,2,sound,0.76973,1,single
250,Post,2,11,3,shape,0.82738,1,multi-first
250,Post,2,11,3,sound,1.2324,1,multi-second
250,Post,2,13,1,shape,0.66527,1,single
250,Post,2,14,2,sound,0.99915,1,single
250,Post,2,15,2,sound,0.91729,1,single
250,Post,2,16,2,sound,0.51324,1,single
250,Post,2,17,3,shape,0.68107,1,multi-first
250,Post,2,17,3,sound,1.0901,1,multi-second
250,Post,2,18,3,shape,0.58118,1,multi-first
250,Post,2,18,3,sound,1.0331,1,multi-second
250,Post,3,1,1,shape,0.56674,1,single
250,Post,3,2,2,sound,0.86316,1,single
250,Post,3,3,2,sound,0.81589,1,single
250,Post,3,4,3,shape,0.58051,1,multi-first
250,Post,3,4,3,sound,1.0465,1,multi-second
250,Post,3,5,3,shape,0.70241,1,multi-first
250,Post,3,5,3,sound,1.0794,1,multi-second
250,Post,3,6,3,shape,0.62322,1,multi-first
250,Post,3,6,3,sound,0.90217,1,multi-second
250,Post,3,7,2,sound,0.83421,1,single
250,Post,3,8,1,shape,0.55321,1,single
250,Post,3,9,1,shape,0.51008,1,single
250,Post,3,10,2,sound,0.67651,1,single
250,Post,3,11,3,shape,0.76168,1,multi-first
250,Post,3,11,3,sound,1.3276,1,multi-second
250,Post,3,12,2,sound,0.63491,1,single
250,Post,3,13,1,shape,0.76989,1,single
250,Post,3,14,1,shape,0.6902,1,single
250,Post,3,15,2,sound,0.98317,1,single
250,Post,3,16,3,shape,1.1747,1,multi-first
250,Post,3,16,3,sound,1.4698,1,multi-second
250,Post,3,17,1,shape,0.72467,1,single
250,Post,3,18,3,shape,0.91765,1,multi-first
250,Post,3,18,3,sound,1.1627,1,multi-second
250,Post,4,1,2,sound,0.79828,1,single
250,Post,4,2,1,shape,0.663,1,single
250,Post,4,3,3,shape,0.88172,1,multi-first
250,Post,4,3,3,sound,1.2517,1,multi-second
250,Post,4,4,2,sound,0.76647,1,single
250,Post,4,5,3,shape,0.72229,1,multi-first
250,Post,4,5,3,sound,1.0773,1,multi-second
250,Post,4,6,3,shape,0.6661,1,multi-first
250,Post,4,6,3,sound,1.0171,1,multi-second
250,Post,4,7,2,sound,0.68252,1,single
250,Post,4,8,1,shape,0.63149,1,single
250,Post,4,9,1,shape,0.58089,1,single
250,Post,4,10,3,shape,0.60727,1,multi-first
250,Post,4,10,3,sound,0.98826,1,multi-second
250,Post,4,11,3,shape,0.61774,1,multi-first
250,Post,4,11,3,sound,0.93974,1,multi-second
250,Post,4,12,3,shape,0.59973,1,multi-first
250,Post,4,12,3,sound,0.89573,1,multi-second
250,Post,4,13,1,shape,0.77758,1,single
250,Post,4,14,2,sound,0.71984,1,single
250,Post,4,15,1,shape,0.63122,1,single
250,Post,4,16,2,sound,0.64017,1,single
250,Post,4,17,1,shape,0.63925,1,single
250,Post,4,18,2,sound,0.72285,1,single
250,Post,5,1,3,shape,0.71866,1,multi-first
250,Post,5,1,3,sound,1.1317,1,multi-second
250,Post,5,2,2,sound,0.6809,1,single
250,Post,5,3,3,shape,0.6333,1,multi-first
250,Post,5,3,3,sound,0.99201,1,multi-second
250,Post,5,4,1,shape,0.59812,1,single
250,Post,5,5,2,sound,0.60579,1,single
250,Post,5,6,1,shape,0.65501,1,single
250,Post,5,7,2,sound,0.71617,1,single
250,Post,5,8,1,shape,0.61107,1,single
250,Post,5,9,1,shape,0.68906,1,single
250,Post,5,10,2,sound,0.74902,1,single
250,Post,5,11,1,shape,0.58992,1,single
250,Post,5,12,3,shape,0.60197,1,multi-first
250,Post,5,12,3,sound,0.91496,1,multi-second
250,Post,5,13,1,shape,0.7642,1,single
250,Post,5,15,3,shape,0.75501,1,multi-first
250,Post,5,15,3,sound,0.99303,1,multi-second
250,Post,5,16,3,shape,0.80009,1,multi-first
250,Post,5,16,3,sound,1.1921,1,multi-second
250,Post,5,17,2,sound,0.75161,1,single
250,Post,5,18,2,sound,0.64753,1,single
250,Post,6,1,3,shape,0.80186,1,multi-first
250,Post,6,1,3,sound,1.3179,1,multi-second
250,Post,6,2,2,sound,0.64511,1,single
250,Post,6,3,3,shape,0.9511,1,multi-first
250,Post,6,3,3,sound,1.3461,1,multi-second
250,Post,6,4,1,shape,0.69005,1,single
250,Post,6,5,2,sound,0.83163,1,single
250,Post,6,6,1,shape,0.60179,1,single
250,Post,6,7,2,sound,0.41357,1,single
250,Post,6,8,1,shape,0.56258,1,single
250,Post,6,9,1,shape,0.65973,1,single
250,Post,6,10,2,sound,0.70842,1,single
250,Post,6,11,1,shape,0.53426,1,single
250,Post,6,12,3,shape,0.64438,1,multi-first
250,Post,6,12,3,sound,1.0794,1,multi-second
250,Post,6,13,1,shape,0.56166,1,single
250,Post,6,14,3,shape,0.60526,1,multi-first
250,Post,6,14,3,sound,1.0183,1,multi-second
250,Post,6,15,3,shape,0.6703,1,multi-first
250,Post,6,15,3,sound,0.9943,1,multi-second
250,Post,6,16,3,shape,0.60525,1,multi-first
250,Post,6,16,3,sound,1.2533,1,multi-second
250,Post,6,17,2,sound,0.5289,1,single
250,Post,6,18,2,sound,0.53766,1,single
102,Pre,1,3,3,shape,1.353609883,1,multi-first
102,Pre,1,3,3,sound,2.015605251,1,multi-second
102,Pre,1,4,2,sound,1.373137371,1,single
102,Pre,1,5,1,shape,1.297207771,1,single
102,Pre,1,6,2,sound,1.283533492,1,single
102,Pre,1,7,1,shape,1.411081808,1,single
102,Pre,1,8,2,sound,1.057848219,1,single
102,Pre,1,9,2,sound,0.913809204,1,single
102,Pre,1,10,3,shape,1.207738665,1,multi-first
102,Pre,1,10,3,sound,1.761733559,1,multi-second
102,Pre,1,11,2,sound,0.961284411,1,single
102,Pre,1,12,1,shape,1.1221556,1,single
102,Pre,1,14,1,shape,0.897981683,1,single
102,Pre,1,15,1,shape,0.909924228,1,single
102,Pre,1,16,3,shape,0.792025419,1,multi-first
102,Pre,1,16,3,sound,1.700020257,1,multi-second
102,Pre,1,17,3,shape,0.890499805,1,multi-first
102,Pre,1,17,3,sound,1.874490736,1,multi-second
102,Pre,1,18,3,shape,0.724012484,1,multi-first
102,Pre,1,18,3,sound,1.707024654,1,multi-second
102,Pre,2,1,3,shape,1.157547754,1,multi-first
102,Pre,2,1,3,sound,1.729548659,1,multi-second
102,Pre,2,2,1,shape,1.020983661,1,single
102,Pre,2,3,1,shape,0.859265404,1,single
102,Pre,2,5,1,shape,0.997108175,1,single
102,Pre,2,6,3,shape,1.120085188,1,multi-first
102,Pre,2,6,3,sound,1.791078627,1,multi-second
102,Pre,2,7,3,shape,0.863857025,1,multi-first
102,Pre,2,7,3,sound,1.620854159,1,multi-second
102,Pre,2,8,3,shape,0.807440751,1,multi-first
102,Pre,2,8,3,sound,1.501434564,1,multi-second
102,Pre,2,9,2,sound,0.857903431,1,single
102,Pre,2,10,1,shape,0.841323432,1,single
102,Pre,2,11,1,shape,1.004849725,1,single
102,Pre,2,12,2,sound,1.028855638,1,single
102,Pre,2,13,2,sound,0.944436085,1,single
