sub,block,rest_block,trial_num,set_size,targ_or,resp,RT
201,2,9,18,16,2,2,0.66243
201,2,10,1,8,2,2,0.94829
201,2,10,2,12,1,1,0.80754
201,2,10,3,12,2,2,1.1107
201,2,10,4,16,1,1,0.75141
201,2,10,5,12,1,1,0.80887
201,2,10,6,8,2,2,0.57609
201,2,10,7,8,1,1,0.65668
201,2,10,8,8,2,2,0.88131
201,2,10,9,8,2,2,1.0396
201,2,10,10,16,2,2,0.94302
201,2,10,11,12,2,2,1.1112
201,2,10,12,16,1,1,1.1197
201,2,10,13,16,2,2,1.2313
201,2,10,14,12,1,1,1.1523
201,2,10,15,16,1,1,0.81557
201,2,10,16,12,2,2,1.1268
201,2,10,17,8,2,2,0.72898
201,2,10,18,16,2,2,0.86384
201,2,11,1,8,1,1,1.0272
201,2,11,2,12,2,2,0.92724
201,2,11,3,16,1,1,0.92611
201,2,11,4,16,1,1,0.74295
201,2,11,5,16,2,2,0.976
201,2,11,6,16,2,2,1.2638
201,2,11,7,12,1,1,0.65468
201,2,11,8,12,1,1,0.79146
201,2,11,9,16,1,1,1.0546
201,2,11,10,16,2,2,1.0386
201,2,11,11,8,2,2,0.93564
201,2,11,12,8,2,2,0.88093
201,2,11,13,12,1,1,0.73539
201,2,11,14,8,1,1,0.9132
201,2,11,15,12,1,1,1.3438
201,2,11,16,8,1,1,0.77551
201,2,11,17,8,2,2,0.63239
201,2,11,18,12,1,1,0.65672
201,2,12,1,16,2,2,0.98728
201,2,12,2,8,2,2,0.75952
201,2,12,3,12,1,1,0.99259
201,2,12,4,16,1,1,0.79895
201,2,12,5,12,2,2,0.7602
201,2,12,6,8,1,1,1.6319
201,2,12,7,16,2,2,1.32
201,2,12,8,8,1,1,1.0639
201,2,12,9,8,1,1,0.79282
201,2,12,10,12,1,1,1.0558
201,2,12,11,12,1,1,0.9755
201,2,12,12,12,1,1,1.7034
201,2,12,13,8,1,2,1.1292
201,2,12,14,16,2,2,0.93465
201,2,12,15,8,2,2,0.69587
201,2,12,16,16,1,1,0.95974
201,2,12,17,16,2,2,0.88716
201,2,12,18,12,2,2,1.4241
201,2,13,1,16,1,1,0.86657
201,2,13,2,12,1,1,0.68056
201,2,13,3,8,2,2,0.77617
201,2,13,4,8,2,2,0.96765
201,2,13,5,16,1,1,0.72734
201,2,13,6,12,2,2,0.74328
201,2,13,7,8,1,1,0.84891
201,2,13,8,12,1,1,0.80767
201,2,13,9,8,2,2,0.68865
201,2,13,10,12,2,2,1.096
201,2,13,11,12,2,2,0.90343
201,2,13,12,16,1,1,1.1273
201,2,13,13,8,2,2,0.68826
201,2,13,14,12,2,2,0.76167
201,2,13,15,8,1,1,1.3927
201,2,13,16,16,1,1,1.4384
201,2,13,17,16,1,1,0.89546
201,2,13,18,16,2,1,1.0553
201,2,14,1,12,1,1,1.3883
201,2,14,2,12,2,2,0.95898
201,2,14,3,8,2,1,1.296
201,2,14,4,8,1,1,1.0885
201,2,14,5,16,1,0,0
201,2,14,6,12,2,2,1.3828
201,2,14,7,8,2,2,1.0874
201,2,14,8,8,1,1,1.0163
201,2,14,9,8,2,2,0.82481
201,2,14,10,16,1,1,1.4079
201,2,14,11,12,1,1,0.92707
201,2,14,12,16,2,2,0.94311
201,2,14,13,12,1,1,0.79992
201,2,14,14,8,2,2,0.70409
201,2,14,15,16,1,0,0
201,2,14,16,16,1,1,1.359
201,2,14,17,12,1,1,1.2401
201,2,14,18,16,1,1,1.6551
201,2,15,1,12,2,1,1.0998
201,2,15,2,16,1,1,1.4474
201,2,15,3,12,1,1,0.83121
201,2,15,4,8,1,1,0.60766
201,2,15,5,8,2,2,0.84098
201,2,15,6,16,2,2,0.95148
201,2,15,7,12,2,2,0.80832
201,2,15,8,16,1,1,1.039
201,2,15,9,8,2,2,0.96742
201,2,15,10,12,2,2,0.87972
201,2,15,11,12,2,2,0.86434
201,2,15,12,8,1,1,1.0799
201,2,15,13,12,2,2,1.2081
201,2,15,14,16,2,2,0.90388
201,2,15,15,16,2,2,0.99077
201,2,15,16,16,1,1,0.82316
201,2,15,17,8,1,1,0.77688
201,2,15,18,8,2,2,0.80771
201,2,16,1,16,2,2,0.93873
201,2,16,2,12,1,1,1.216
201,2,16,3,12,1,1,0.89542
201,2,16,4,12,2,1,0.71996
201,2,16,5,12,2,2,1.0881
201,2,16,6,12,1,1,0.61622
201,2,16,7,8,2,2,0.6964
201,2,16,8,16,1,1,0.91909
201,2,16,9,12,2,2,0.66357
201,2,16,10,16,2,1,0.7519
201,2,16,11,8,2,2,0.77679
201,2,16,12,8,2,2,1.1524
201,2,16,13,8,1,1,0.59163
201,2,16,14,16,2,2,0.82915
201,2,16,15,8,1,1,1.0771
201,2,16,16,16,2,2,1.3276
201,2,16,17,16,2,2,0.88737
201,2,16,18,8,1,1,0.76815
201,2,17,1,8,2,2,0.70802
201,2,17,2,8,2,2,0.85496
201,2,17,3,8,2,2,0.52082
201,2,17,4,12,1,1,0.57709
201,2,17,5,16,1,1,0.82347
201,2,17,6,16,2,2,0.91964
201,2,17,7,12,1,1,1.2079
201,2,17,8,12,1,1,0.90281
201,2,17,9,12,2,2,0.63195
201,2,17,10,16,2,2,0.71206
201,2,17,11,16,2,2,1.2641
201,2,17,12,8,1,1,0.76771
201,2,17,13,8,2,2,1.2079
201,2,17,14,12,2,2,0.83919
201,2,17,15,8,2,2,0.8079
201,2,17,16,16,2,2,1.376
201,2,17,17,12,1,1,0.85564
201,2,17,18,16,2,2,1.2154
201,2,18,1,8,1,1,0.97956
201,2,18,2,8,1,1,0.94341
201,2,18,3,12,2,2,0.91254
201,2,18,4,16,2,2,0.75074
201,2,18,5,16,1,1,0.90508
201,2,18,6,12,2,2,1.1272
201,2,18,7,12,1,1,1.168
201,2,18,8,16,1,1,1.063
201,2,18,9,8,2,2,0.8646
201,2,18,10,12,1,1,0.97485
201,2,18,11,16,2,2,1.0071
201,2,18,12,16,1,1,0.91905
201,2,18,13,8,1,1,1.0482
201,2,18,14,12,1,2,1.1367
201,2,18,15,12,1,1,0.99891
201,2,18,16,8,2,1,1.1359
201,2,18,17,8,2,2,0.86464
201,2,18,18,16,1,1,1.0946
201,2,19,1,16,2,2,1.3381
201,2,19,2,12,2,2,0.66359
201,2,19,3,12,2,2,0.84818
201,2,19,4,12,2,2,0.7683
201,2,19,5,12,2,2,0.72866
201,2,19,6,16,2,2,0.90363
201,2,19,7,8,1,1,0.69599
201,2,19,8,16,2,2,1.1035
201,2,19,9,12,1,1,0.83171
201,2,19,10,16,2,2,1.0399
201,2,19,11,8,2,2,0.73534
201,2,19,12,16,2,2,0.6482
201,2,19,13,8,1,1,0.94469
201,2,19,14,8,1,1,0.75302
201,2,19,15,8,1,1,1.4009
201,2,19,16,12,1,1,0.95172
201,2,19,17,16,1,1,0.5911
201,2,19,18,8,1,1,0.98514
201,2,20,1,16,1,1,1.1238
201,2,20,2,16,1,1,1.1346
201,2,20,3,8,1,1,1.5679
201,2,20,4,16,2,2,0.67142
201,2,20,5,8,2,2,1.3678
201,2,20,6,12,2,2,0.71933
201,2,20,7,12,1,1,1.5604
201,2,20,8,16,2,2,1.0796
201,2,20,9,8,2,2,0.84793
201,2,20,10,8,1,1,0.79186
201,2,20,11,12,1,1,0.91211
201,2,20,12,12,1,1,1.0876
201,2,20,13,12,1,1,0.92723
201,2,20,14,8,2,2,0.72774
201,2,20,15,16,1,1,0.79973
201,2,20,16,8,1,1,1.0079
201,2,20,17,12,1,1,0.73618
201,2,20,18,16,1,1,0.63883
201,2,21,1,8,1,1,0.86755
201,2,21,2,8,2,2,0.7447
201,2,21,3,16,2,2,0.87971
201,2,21,4,8,1,1,1
201,2,21,5,12,1,1,1.3273
201,2,21,6,12,2,2,0.92729
201,2,21,7,12,1,1,1.0719
201,2,21,8,8,2,2,0.83121
201,2,21,9,16,1,1,1.0074
201,2,21,10,8,1,1,0.73601
201,2,21,11,8,1,1,0.63978
201,2,21,12,16,1,1,0.96864
201,2,21,13,16,1,1,0.8398
201,2,21,14,16,1,1,0.67161
201,2,21,15,12,1,1,0.94444
201,2,21,16,12,1,1,0.88735
201,2,21,17,16,2,2,1.0314
201,2,21,18,12,2,2,0.70372
201,2,22,1,12,2,2,0.65296
201,2,22,2,8,1,1,1.1757
201,2,22,3,12,1,1,0.53632
201,2,22,4,16,1,1,1.1766
201,2,22,5,16,2,2,0.87191
201,2,22,6,16,2,0,0
201,2,22,7,8,1,1,0.90293
201,2,22,8,8,1,1,0.55914
201,2,22,9,16,1,1,0.79219
201,2,22,10,16,2,2,0.62281
201,2,22,11,12,2,2,1.1759
201,2,22,12,12,1,1,0.91203
201,2,22,13,8,2,2,0.95543
201,2,22,14,8,2,2,0.62487
201,2,22,15,16,2,2,0.70324
201,2,22,16,12,1,1,0.5841
201,2,22,17,8,2,2,0.66466
201,2,22,18,12,1,1,1.6167
201,2,23,1,8,2,2,0.56375
201,2,23,2,8,2,2,0.58504
201,2,23,3,16,1,1,0.93651
201,2,23,4,16,2,2,1.5742
201,2,23,5,8,2,2,1.2565
201,2,23,6,8,2,2,0.61595
201,2,23,7,8,1,1,0.8009
201,2,23,8,16,1,1,1.032
201,2,23,9,16,1,1,0.78297
201,2,23,10,12,1,1,0.57535
201,2,23,11,12,1,1,0.88904
201,2,23,12,8,2,2,0.93527
201,2,23,13,12,1,1,1.0157
201,2,23,14,12,2,2,0.65557
201,2,23,15,12,1,1,0.90366
201,2,23,16,16,1,1,1.5111
201,2,23,17,12,2,2,0.77634
201,2,23,18,16,2,2,0.59874
201,2,24,1,16,2,2,1.1471
201,2,24,2,16,1,1,0.9511
201,2,24,3,16,1,1,1.5762
201,2,24,4,12,1,1,1.384
201,2,24,5,8,2,2,0.63231
201,2,24,6,12,1,0,0
201,2,24,7,8,2,1,1.6229
201,2,24,8,12,1,1,1.3034
201,2,24,9,8,1,1,0.84773
201,2,24,10,16,1,1,0.66468
201,2,24,11,12,1,1,1.9766
201,2,24,12,8,1,2,1.351
201,2,24,13,12,2,2,1.6481
201,2,24,14,12,1,1,0.63197
201,2,24,15,8,2,2,1.257
201,2,24,16,16,2,2,0.76787
201,2,24,17,8,1,2,1.2239
201,2,24,18,16,1,1,0.94221
201,3,1,1,12,1,1,0.96146
201,3,1,2,12,1,1,0.93495
201,3,1,3,16,2,2,0.80623
201,3,1,4,8,1,1,0.81482
201,3,1,5,8,1,1,0.71963
201,3,1,6,16,2,2,0.64789
201,3,1,7,8,1,1,0.91122
201,3,1,8,12,2,2,0.68687
201,3,1,9,8,1,1,0.98484
201,3,1,10,12,1,1,1.1343
201,3,1,11,16,1,1,0.91109
201,3,1,12,8,1,1,0.67064
201,3,1,13,12,1,1,0.64722
201,3,1,14,16,2,2,0.79863
201,3,1,15,16,1,1,1.6874
201,3,1,16,16,1,1,1.5988
201,3,1,17,8,2,2,0.82451
201,3,1,18,12,1,1,0.95812
201,3,2,1,8,1,1,0.71602
201,3,2,2,12,1,1,1.007
201,3,2,3,12,1,1,1.0318
201,3,2,4,8,1,1,0.83157
201,3,2,5,12,2,2,0.63913
201,3,2,6,16,2,2,1.5352
201,3,2,7,16,1,1,1.1109
201,3,2,8,12,2,2,0.72692
201,3,2,9,12,2,2,0.63956
201,3,2,10,16,1,1,0.82227
201,3,2,11,12,2,2,0.91128
201,3,2,12,8,2,2,0.99156
201,3,2,13,8,1,1,0.87219
201,3,2,14,16,1,1,1.4944
201,3,2,15,16,1,1,0.85488
201,3,2,16,16,1,1,1.047
201,3,2,17,8,1,1,0.73466
201,3,2,18,8,1,1,0.92044
201,3,3,1,8,2,2,1.0578
201,3,3,2,8,2,2,0.71976
201,3,3,3,16,2,2,1.1747
201,3,3,4,8,2,2,0.70417
201,3,3,5,16,2,2,1.6941
201,3,3,6,12,1,1,1.0307
201,3,3,7,16,1,1,0.93519
201,3,3,8,16,1,1,0.83771
201,3,3,9,8,2,2,1.3042
201,3,3,10,8,1,1,0.82275
201,3,3,11,12,1,1,1.1028
201,3,3,12,12,1,1,0.92795
201,3,3,13,16,1,1,1.1987
201,3,3,14,8,1,1,0.94353
201,3,3,15,16,1,1,0.7334
201,3,3,16,12,1,1,1.6001
201,3,3,17,12,2,2,1.1177
201,3,3,18,12,1,1,1.0542
201,3,4,1,12,1,1,0.75304
201,3,4,2,8,2,2,0.7275
201,3,4,3,16,2,2,1.0156
201,3,4,4,16,2,2,0.51747
201,3,4,5,16,2,2,1.2302
201,3,4,6,12,2,1,1.624
201,3,4,7,8,2,2,0.89442
201,3,4,8,16,2,2,0.70182
201,3,4,9,8,2,2,0.64787
201,3,4,10,12,2,2,0.98238
201,3,4,11,12,1,1,0.77604
201,3,4,12,12,1,1,0.74234
201,3,4,13,8,2,2,0.6482
201,3,4,14,16,1,1,0.86996
201,3,4,15,12,2,2,1.7508
201,3,4,16,16,2,2,0.66184
201,3,4,17,8,2,2,1.3118
201,3,4,18,8,1,1,0.72822
201,3,5,1,12,1,1,0.70651
201,3,5,2,8,2,2,0.80722
201,3,5,3,12,2,2,0.67859
201,3,5,4,16,2,2,1.3022
201,3,5,5,8,1,1,0.63868
201,3,5,6,16,2,2,1.1517
201,3,5,7,16,1,1,1.6213
201,3,5,8,12,2,2,0.83918
201,3,5,9,12,2,2,1.0466
201,3,5,10,16,2,2,1.5482
201,3,5,11,8,2,2,0.74307
201,3,5,12,12,2,2,0.55119
201,3,5,13,16,2,0,0
201,3,5,14,12,2,2,0.70161
201,3,5,15,16,1,1,0.78314
201,3,5,16,8,2,2,0.86366
201,3,5,17,8,2,2,0.84664
201,3,5,18,8,1,1,1.2404
201,3,6,1,12,1,1,0.92942
201,3,6,2,8,2,2,0.55942
201,3,6,3,16,2,2,0.83917
201,3,6,4,8,1,1,0.74321
201,3,6,5,8,2,2,0.67941
201,3,6,6,12,1,1,1.1428
201,3,6,7,8,2,2,0.65505
201,3,6,8,12,1,1,0.83219
201,3,6,9,16,2,2,1.4307
201,3,6,10,8,1,1,0.77532
201,3,6,11,16,1,1,0.87006
201,3,6,12,12,2,2,0.76744
201,3,6,13,16,2,2,0.66972
201,3,6,14,16,1,1,0.85629
201,3,6,15,8,2,2,0.79064
201,3,6,16,16,2,2,1.1347
201,3,6,17,12,1,1,0.93438
201,3,6,18,12,2,2,0.71204
201,3,7,1,8,2,2,1.035
201,3,7,2,12,2,2,1.0705
201,3,7,3,16,1,1,0.79117
201,3,7,4,16,2,2,1.0299
201,3,7,5,8,1,1,0.89481
201,3,7,6,16,1,1,1.4144
201,3,7,7,16,2,2,0.60617
201,3,7,8,12,1,1,1.6141
201,3,7,9,12,2,2,0.8796
201,3,7,10,16,1,1,1.6234
201,3,7,11,12,2,2,1.0948
201,3,7,12,8,2,2,0.65421
201,3,7,13,12,1,1,1.2071
201,3,7,14,8,1,1,0.71105
201,3,7,15,8,2,1,1.0784
201,3,7,16,8,1,2,1.6554
201,3,7,17,12,2,2,1.3818
201,3,7,18,16,1,1,0.93362
201,3,8,1,12,1,1,0.94575
201,3,8,2,8,2,2,1.1017
201,3,8,3,12,1,1,1.262
201,3,8,4,12,1,1,0.68027
201,3,8,5,8,2,2,0.65406
201,3,8,6,12,1,1,0.97391
201,3,8,7,8,2,2,0.97598
201,3,8,8,16,1,1,0.99756
201,3,8,9,16,2,2,1.6538
201,3,8,10,16,1,1,0.73398
201,3,8,11,12,2,2,1.0838
201,3,8,12,8,1,1,0.79211
201,3,8,13,16,2,2,1.3885
201,3,8,14,16,2,2,1.1265
201,3,8,15,8,1,1,0.70373
201,3,8,16,12,2,2,0.7738
201,3,8,17,16,1,1,1.5584
201,3,8,18,8,2,2,0.7353
201,3,9,1,8,2,2,0.60893
201,3,9,2,16,1,1,0.9008
201,3,9,3,12,1,2,0.72715
201,3,9,4,12,2,2,1.4871
201,3,9,5,8,1,1,1.1662
201,3,9,6,12,2,2,0.89437
201,3,9,7,16,2,2,1.0144
201,3,9,8,8,2,2,0.98214
201,3,9,9,12,1,1,1.1113
201,3,9,10,16,2,2,1.3736
201,3,9,11,8,1,1,1.0479
201,3,9,12,8,1,1,1.0226
201,3,9,13,12,2,2,0.91927
201,3,9,14,16,2,2,0.92407
201,3,9,15,12,2,2,0.68564
201,3,9,16,8,1,2,0.79146
201,3,9,17,16,1,1,0.93448
201,3,9,18,16,2,2,0.9891
201,3,10,1,8,2,2,1.233
201,3,10,2,12,1,1,0.82253
201,3,10,3,12,2,2,0.99748
201,3,10,4,16,1,1,0.79073
201,3,10,5,12,1,1,0.83823
201,3,10,6,8,2,2,0.66363
201,3,10,7,8,1,1,1.2462
201,3,10,8,8,2,2,0.8396
201,3,10,9,8,2,2,0.84044
201,3,10,10,16,2,2,1.6768
201,3,10,11,12,2,2,0.99209
201,3,10,12,16,1,1,0.83886
201,3,10,13,16,2,2,0.99025
201,3,10,14,12,1,1,1.1341
201,3,10,15,16,1,1,1.0472
201,3,10,16,12,2,2,0.6065
201,3,10,17,8,2,2,0.67155
201,3,10,18,16,2,2,1.3737
201,3,11,1,8,1,1,0.82537
201,3,11,2,12,2,2,0.84696
201,3,11,3,16,1,1,0.87008
201,3,11,4,16,1,1,1.0864
201,3,11,5,16,2,2,0.87063
201,3,11,6,16,2,2,0.62918
201,3,11,7,12,1,1,0.9757
201,3,11,8,12,1,2,1.5113
201,3,11,9,16,1,1,1.014
201,3,11,10,16,2,2,0.64552
201,3,11,11,8,2,2,0.56677
201,3,11,12,8,2,2,0.83952
201,3,11,13,12,1,1,1.0939
201,3,11,14,8,1,2,0.91056
201,3,11,15,12,1,1,0.94323
201,3,11,16,8,1,1,0.79976
201,3,11,17,8,2,2,1.3098
201,3,11,18,12,1,1,0.85454
201,3,12,1,16,2,1,0.88035
201,3,12,2,8,2,2,0.81484
201,3,12,3,12,1,1,0.64785
201,3,12,4,16,1,1,0.92667
201,3,12,5,12,2,2,0.7417
201,3,12,6,8,1,1,1.2638
201,3,12,7,16,2,2,1.2462
201,3,12,8,8,1,1,0.76671
201,3,12,9,8,1,1,0.68781
201,3,12,10,12,1,1,0.8148
201,3,12,11,12,1,1,0.9507
201,3,12,12,12,1,1,1.086
201,3,12,13,8,1,1,0.70293
201,3,12,14,16,2,2,1.1745
201,3,12,15,8,2,2,0.69574
201,3,12,16,16,1,1,1.0774
201,3,12,17,16,2,2,1.07
201,3,12,18,12,2,2,1.0707
201,3,13,1,16,1,1,1.1934
201,3,13,2,12,1,1,0.80555
201,3,13,3,8,2,2,0.66344
201,3,13,4,8,2,2,0.69555
201,3,13,5,16,1,1,1.3188
201,3,13,6,12,2,2,0.58984
201,3,13,7,8,1,1,0.93519
201,3,13,8,12,1,1,0.79972
201,3,13,9,8,2,2,0.59071
201,3,13,10,12,2,2,0.5352
201,3,13,11,12,2,2,0.51101
201,3,13,12,16,1,1,1.1422
201,3,13,13,8,2,2,0.63103
201,3,13,14,12,2,2,0.92618
201,3,13,15,8,1,1,0.64789
201,3,13,16,16,1,1,1.7495
201,3,13,17,16,1,1,1.2948
201,3,13,18,16,2,2,0.93451
201,3,14,1,12,1,1,1.2012
201,3,14,2,12,2,2,0.88648
201,3,14,3,8,2,2,0.64728
201,3,14,4,8,1,1,0.82409
201,3,14,5,16,1,1,1.4306
201,3,14,6,12,2,2,0.85481
201,3,14,7,8,2,2,0.56679
201,3,14,8,8,1,1,1.0564
201,3,14,9,8,2,2,0.82217
201,3,14,10,16,1,1,0.58224
201,3,14,11,12,1,1,1.2068
201,3,14,12,16,2,2,1.3982
201,3,14,13,12,1,1,0.66244
201,3,14,14,8,2,1,1.0703
201,3,14,15,16,1,1,1.2389
201,3,14,16,16,1,1,0.93416
201,3,14,17,12,1,1,0.99031
201,3,14,18,16,1,1,0.8795
201,3,15,1,12,2,2,0.88879
201,3,15,2,16,1,1,1.2221
201,3,15,3,12,1,1,1.1831
201,3,15,4,8,1,1,0.95948
201,3,15,5,8,2,2,0.66982
201,3,15,6,16,2,2,0.55869
201,3,15,7,12,2,2,0.8867
201,3,15,8,16,1,1,1.5657
201,3,15,9,8,2,2,0.73547
201,3,15,10,12,2,2,0.74238
201,3,15,11,12,2,2,0.70278
201,3,15,12,8,1,1,0.94305
201,3,15,13,12,2,2,0.90985
201,3,15,14,16,2,2,1.7354
201,3,15,15,16,2,2,0.85413
201,3,15,16,16,1,1,0.6624
201,3,15,17,8,1,1,0.94249
201,3,15,18,8,2,2,0.98321
201,3,16,1,16,2,2,1.1206
201,3,16,2,12,1,1,0.9818
201,3,16,3,12,1,1,0.67132
201,3,16,4,12,2,2,0.60603
201,3,16,5,12,2,2,0.63121
201,3,16,6,12,1,1,0.726
201,3,16,7,8,2,2,0.62386
201,3,16,8,16,1,1,0.86222
201,3,16,9,12,2,2,0.90237
201,3,16,10,16,2,2,1.135
201,3,16,11,8,2,2,0.83873
201,3,16,12,8,2,2,0.59037
201,3,16,13,8,1,1,0.60662
201,3,16,14,16,2,2,0.61416
201,3,16,15,8,1,1,0.66422
201,3,16,16,16,2,2,1.23
201,3,16,17,16,2,2,0.68596
201,3,16,18,8,1,1,0.79914
201,3,17,1,8,2,2,0.97738
201,3,17,2,8,2,2,0.64636
201,3,17,3,8,2,2,0.52761
201,3,17,4,12,1,1,0.75758
201,3,17,5,16,1,1,0.74325
201,3,17,6,16,2,2,0.87835
201,3,17,7,12,1,1,0.79755
201,3,17,8,12,1,1,0.82255
201,3,17,9,12,2,2,0.85557
201,3,17,10,16,2,2,1.5261
201,3,17,11,16,2,2,1.0539
201,3,17,12,8,1,1,0.84672
201,3,17,13,8,2,2,0.89615
201,3,17,14,12,2,2,1.5662
201,3,17,15,8,2,2,0.58225
201,3,17,16,16,2,2,0.77499
201,3,17,17,12,1,1,0.62102
201,3,17,18,16,2,2,0.64668
201,3,18,1,8,1,1,0.76207
201,3,18,2,8,1,1,1.2795
201,3,18,3,12,2,2,0.75839
201,3,18,4,16,2,2,0.81445
201,3,18,5,16,1,1,0.88661
201,3,18,6,12,2,2,0.83067
201,3,18,7,12,1,1,0.76757
201,3,18,8,16,1,1,1.3416
201,3,18,9,8,2,2,0.94254
201,3,18,10,12,1,1,0.72664
201,3,18,11,16,2,2,1.646
201,3,18,12,16,1,1,1.3739
201,3,18,13,8,1,1,0.7198
201,3,18,14,12,1,1,0.90148
201,3,18,15,12,1,1,0.87934
201,3,18,16,8,2,2,0.63024
201,3,18,17,8,2,2,1.1999
201,3,18,18,16,1,1,0.71071
201,3,19,1,16,2,2,0.66449
201,3,19,2,12,2,2,0.86335
201,3,19,3,12,2,2,0.64572
201,3,19,4,12,2,2,0.63077
201,3,19,5,12,2,2,0.79924
201,3,19,6,16,2,2,0.7342
201,3,19,7,8,1,1,1.0947
201,3,19,8,16,2,2,1.0065
201,3,19,9,12,1,1,1.0632
201,3,19,10,16,2,2,1.3346
201,3,19,11,8,2,2,0.98986
201,3,19,12,16,2,2,1.2068
201,3,19,13,8,1,1,0.78322
201,3,19,14,8,1,1,0.77504
201,3,19,15,8,1,1,0.70265
201,3,19,16,12,1,1,1.5115
201,3,19,17,16,1,1,0.71803
201,3,19,18,8,1,1,1.4312
201,3,20,1,16,1,1,0.80954
201,3,20,2,16,1,1,1.0705
201,3,20,3,8,1,1,1.0462
201,3,20,4,16,2,2,0.72603
201,3,20,5,8,2,2,0.53603
201,3,20,6,12,2,2,0.72707
201,3,20,7,12,1,1,0.79106
201,3,20,8,16,2,2,0.86959
201,3,20,9,8,2,2,0.55972
201,3,20,10,8,1,1,1.2151
201,3,20,11,12,1,1,0.63801
201,3,20,12,12,1,1,0.5675
201,3,20,13,12,1,1,0.79791
201,3,20,14,8,2,2,0.9832
201,3,20,15,16,1,1,0.77466
201,3,20,16,8,1,1,0.84711
201,3,20,17,12,1,1,0.83074
201,3,20,18,16,1,1,0.82281
201,3,21,1,8,1,1,0.91373
201,3,21,2,8,2,1,0.7358
201,3,21,3,16,2,2,0.75811
201,3,21,4,8,1,1,1.8542
201,3,21,5,12,1,1,0.67145
201,3,21,6,12,2,2,1.0066
201,3,21,7,12,1,1,0.6468
201,3,21,8,8,2,2,0.75842
201,3,21,9,16,1,1,0.9354
201,3,21,10,8,1,1,0.63894
201,3,21,11,8,1,1,0.86279
201,3,21,12,16,1,1,1.4947
201,3,21,13,16,1,1,0.75035
201,3,21,14,16,1,1,0.98127
201,3,21,15,12,1,1,0.72672
201,3,21,16,12,1,1,0.55915
201,3,21,17,16,2,2,0.84692
201,3,21,18,12,2,2,0.5581
201,3,22,1,12,2,2,0.54497
201,3,22,2,8,1,1,0.60759
201,3,22,3,12,1,1,0.88596
201,3,22,4,16,1,1,0.75109
201,3,22,5,16,2,2,1.0385
201,3,22,6,16,2,2,0.96604
201,3,22,7,8,1,1,0.81505
201,3,22,8,8,1,1,0.91981
201,3,22,9,16,1,1,1.0068
201,3,22,10,16,2,2,1.0604
201,3,22,11,12,2,2,0.53498
201,3,22,12,12,1,1,1.1433
201,3,22,13,8,2,2,0.86295
201,3,22,14,8,2,2,0.79884
201,3,22,15,16,2,2,1.0703
201,3,22,16,12,1,1,0.99116
201,3,22,17,8,2,2,0.86208
201,3,22,18,12,1,1,0.67933
201,3,23,1,8,2,2,0.97086
201,3,23,2,8,2,2,1.0226
201,3,23,3,16,1,1,1.1832
201,3,23,4,16,2,2,0.86241
201,3,23,5,8,2,2,0.67838
201,3,23,6,8,2,2,0.72704
201,3,23,7,8,1,1,0.82257
201,3,23,8,16,1,1,1.2859
201,3,23,9,16,1,1,0.63948
201,3,23,10,12,1,1,0.51889
201,3,23,11,12,1,1,0.86216
201,3,23,12,8,2,2,0.92664
201,3,23,13,12,1,1,1.0386
201,3,23,14,12,2,2,0.5036
201,3,23,15,12,1,1,1.2311
201,3,23,16,16,1,0,0
201,3,23,17,12,2,2,0.99665
201,3,23,18,16,2,2,0.63099
201,3,24,1,16,2,2,0.50434
201,3,24,2,16,1,1,0.98235
201,3,24,3,16,1,1,0.98899
201,3,24,4,12,1,1,0.54283
201,3,24,5,8,2,2,0.88645
201,3,24,6,12,1,1,0.94321
201,3,24,7,8,2,2,0.51852
201,3,24,8,12,1,1,0.83119
201,3,24,9,8,1,1,0.71056
201,3,24,10,16,1,1,0.85466
201,3,24,11,12,1,1,1.311
201,3,24,12,8,1,1,0.71931
201,3,24,13,12,2,2,0.67884
201,3,24,14,12,1,1,0.79794
201,3,24,15,8,2,2,0.83077
201,3,24,16,16,2,2,1.271
201,3,24,17,8,1,1,0.69557
201,3,24,18,16,1,1,0.99777
201,3,25,1,16,1,1,0.9368
201,3,25,2,8,1,1,0.59903
201,3,25,3,12,2,2,0.81422
201,3,25,4,8,2,2,0.59122
201,3,25,5,8,1,1,0.50269
201,3,25,6,8,1,1,0.75067
201,3,25,7,12,2,2,0.69559
201,3,25,8,8,1,1,0.95119
201,3,25,9,12,1,1,1.1099
201,3,25,10,12,1,1,0.51104
201,3,25,11,16,1,1,0.78137
201,3,25,12,16,2,2,0.91053
201,3,25,13,8,1,1,0.95873
201,3,25,14,12,2,2,1.2874
201,3,25,15,16,2,2,0.65326
201,3,25,16,16,2,2,0.63822
201,3,25,17,16,1,1,0.8866
201,3,25,18,12,2,2,0.74249
201,3,26,1,8,1,1,1.0008
201,3,26,2,8,1,1,0.82334
201,3,26,3,12,1,1,0.63041
201,3,26,4,8,2,2,0.62392
201,3,26,5,16,1,1,1.0708
201,3,26,6,16,2,2,0.94213
201,3,26,7,8,1,1,1.1025
201,3,26,8,12,2,2,1.0954
201,3,26,9,12,2,2,0.66148
201,3,26,10,12,1,1,1.0714
201,3,26,11,16,2,2,1.1657
201,3,26,12,16,1,1,1.7513
201,3,26,13,16,2,2,0.95748
201,3,26,14,12,1,1,0.78243
201,3,26,15,12,2,2,0.63103
201,3,26,16,8,2,2,0.66257
